"x"
0
20
65
14
45
20
32
74
50
29
22
61
34
12
58
0
49
58
15
26
52
40
11
29
25
46
22
0
0
17
38
63
45
23
63
22
51
18
15
22
61
26
34
20
42
71
34
40
0
0
16
50
36
33
33
65
22
38
5
30
45
46
21
44
29
60
0
76
51
22
18
28
45
48
48
0
39
14
51
54
28
20
11
71
65
34
10
47
68
16
23
64
9
30
45
43
23
83
15
18
39
1
48
40
26
47
61
20
55
28
32
50
19
40
35
58
30
55
17
21
44
41
8
72
46
26
9
33
43
44
44
0
12
56
40
48
54
3
32
0
22
64
38
55
17
49
52
25
8
51
74
55
51
33
5
48
54
22
23
39
50
56
37
44
39
3
53
38
63
22
57
9
26
59
57
29
32
34
31
21
33
49
50
52
50
29
29
18
45
78
13
23
28
73
40
76
62
19
52
22
16
45
54
28
22
12
51
23
41
51
20
20
38
21
65
24
46
52
29
54
62
37
36
20
25
25
54
16
23
73
24
22
18
42
46
18
0
26
35
28
53
13
81
1
25
41
22
23
66
30
21
70
28
36
24
69
44
18
64
40
31
27
72
26
17
10
39
45
54
81
0
23
48
28
19
0
20
27
39
49
49
79
56
0
20
26
28
42
49
32
60
39
61
23
50
61
5
26
53
24
15
0
41
48
9
29
50
9
53
21
0
39
43
11
58
38
31
22
20
41
41
35
39
43
57
23
40
46
34
22
20
23
66
44
58
43
18
62
11
17
42
35
58
17
0
20
18
43
49
44
33
28
54
49
21
0
38
21
43
55
6
57
63
40
35
42
53
21
43
63
40
27
20
47
17
36
48
52
26
69
54
42
39
21
58
20
42
52
38
29
27
32
24
0
32
0
44
49
49
46
39
59
1
45
53
39
51
0
29
51
27
61
1
25
49
38
28
37
38
23
64
58
22
47
67
46
22
48
0
29
0
28
30
0
27
19
0
39
52
61
18
42
20
20
30
11
36
37
63
23
31
36
18
65
12
16
49
25
13
16
58
59
8
29
33
22
63
55
46
0
24
53
24
33
30
54
58
71
59
58
32
30
0
24
39
65
28
51
49
50
62
24
34
67
60
46
21
6
46
47
53
42
36
31
14
9
43
0
67
21
1
18
60
35
23
21
40
22
49
0
35
28
19
49
31
45
60
63
24
59
32
39
11
0
23
24
66
42
2
50
53
25
0
38
32
40
24
43
38
26
45
0
60
26
19
10
60
38
23
39
47
18
22
44
20
65
45
6
75
1
27
3
69
4
40
15
12
0
6
1
41
51
58
0
29
23
46
30
24
6
34
23
0
38
18
42
57
46
23
43
45
61
40
22
52
46
36
42
44
52
24
27
42
38
46
28
0
24
30
20
53
42
32
10
50
24
5
42
86
53
57
60
48
38
42
20
50
69
31
51
26
58
45
38
51
0
24
0
31
48
1
32
43
34
26
35
31
68
24
25
19
59
61
51
54
57
29
55
35
42
9
44
49
22
38
35
62
46
34
0
43
46
68
0
59
37
10
68
41
25
64
29
32
30
60
46
49
0
38
28
74
59
41
50
43
44
18
34
12
59
42
9
0
30
28
29
14
12
44
20
67
34
18
27
37
25
44
65
44
45
58
10
4
31
0
25
26
36
66
18
58
33
52
39
12
26
26
0
21
14
0
44
54
26
19
35
10
23
19
44
65
21
49
14
20
56
5
24
0
22
42
45
39
51
52
50
51
32
58
0
35
26
76
54
34
25
0
42
39
47
61
65
66
32
39
37
58
70
19
57
43
50
51
55
39
42
55
33
0
46
0
50
55
9
41
0
33
40
16
25
21
38
38
66
25
48
23
55
36
22
12
20
21
28
52
49
40
19
10
61
22
38
13
28
30
50
30
0
50
62
26
54
33
22
37
45
47
36
31
59
0
22
62
45
58
31
43
76
33
7
63
25
25
58
25
24
40
28
0
51
21
23
24
24
12
0
37
39
67
65
0
13
0
65
60
0
31
36
16
12
0
24
20
49
50
48
16
37
55
37
38
11
52
42
35
49
19
44
22
44
55
29
1
49
46
17
23
29
60
61
23
10
20
42
27
26
59
63
18
49
61
0
44
41
47
89
30
26
71
19
26
36
55
64
9
41
48
15
18
23
18
57
42
11
17
35
21
64
37
42
22
0
38
66
28
57
22
39
23
21
0
44
48
53
54
0
5
26
48
17
17
70
24
16
22
43
26
20
40
40
27
50
47
37
2
43
56
47
10
37
0
0
0
73
13
17
46
71
38
21
46
34
41
23
21
31
9
39
44
26
81
20
25
52
39
15
45
47
23
75
15
55
34
55
36
53
26
20
44
30
57
40
43
42
39
59
36
15
35
8
39
50
14
26
31
26
75
47
35
43
50
47
26
10
35
62
22
24
46
27
41
35
45
50
43
24
0
15
45
43
34
23
33
33
13
50
12
37
37
51
22
51
52
4
39
0
45
19
42
19
20
29
51
21
33
54
24
62
0
30
26
73
0
17
64
24
59
49
25
0
38
42
52
0
23
54
50
38
44
41
22
16
0
28
37
33
33
24
27
25
26
36
1
29
23
0
11
0
0
64
23
73
6
27
0
20
40
0
31
18
0
59
38
17
21
44
21
80
0
20
56
24
16
36
72
23
49
53
0
36
0
49
45
51
19
49
48
39
65
65
4
22
8
51
54
25
16
44
12
42
46
79
61
29
42
56
23
44
16
28
10
60
21
36
19
44
36
35
57
45
38
20
46
77
51
23
28
28
55
54
0
39
37
34
60
68
11
67
0
34
60
59
58
68
46
21
25
27
15
48
51
51
25
37
45
39
54
26
39
0
38
21
65
13
16
9
32
42
64
53
56
49
10
49
9
73
21
46
30
22
0
56
60
14
17
50
37
47
19
0
0
15
30
53
55
26
23
52
8
44
47
47
50
21
0
0
0
0
24
28
22
23
52
8
45
35
44
43
41
66
43
46
42
22
26
0
27
60
24
54
58
37
44
39
26
42
42
30
0
57
6
34
24
40
27
45
40
51
42
8
63
0
46
20
9
23
6
50
34
58
46
19
55
42
39
22
0
25
35
48
61
46
29
13
44
17
49
28
36
80
29
35
31
43
28
22
19
43
48
19
8
37
40
26
0
46
38
38
50
52
38
53
0
11
42
11
69
0
6
34
47
48
41
46
27
55
61
23
52
77
43
31
37
18
41
35
78
0
56
16
42
42
27
46
0
42
53
2
12
32
71
29
39
37
56
18
23
18
23
18
69
42
40
20
20
95
73
0
38
51
31
55
15
0
13
22
23
37
39
33
39
0
26
30
18
26
0
60
21
26
0
52
23
60
37
21
35
60
33
31
23
0
21
55
19
56
39
65
52
27
19
73
37
24
39
23
31
26
69
53
40
26
0
57
22
11
22
32
39
5
54
58
31
33
20
35
1
19
42
50
38
47
62
37
32
27
22
0
47
18
37
51
21
56
32
57
22
56
73
29
42
63
42
26
35
75
18
11
29
31
57
37
7
20
48
48
20
39
27
11
25
65
40
31
1
0
46
31
12
65
21
68
27
33
63
21
32
26
21
40
19
55
41
11
18
0
22
22
19
22
67
53
53
77
18
56
38
57
26
45
60
36
45
47
15
42
64
45
18
4
18
69
30
48
21
50
64
0
62
23
24
45
43
51
27
65
36
44
70
40
30
20
52
16
0
14
47
50
60
42
25
14
19
36
30
64
36
25
53
74
0
0
51
21
33
0
47
34
49
22
38
24
24
49
60
47
55
23
48
18
28
19
15
29
60
51
22
41
17
0
55
24
47
55
21
48
57
81
2
39
44
36
53
5
16
61
31
46
39
56
18
0
85
56
55
63
16
22
48
21
38
64
64
13
69
55
45
21
14
51
52
40
62
41
41
36
49
66
56
24
33
63
44
40
29
5
40
21
11
22
5
23
32
20
46
36
17
37
12
34
35
26
45
50
0
7
40
21
12
22
22
52
33
0
65
21
44
51
41
46
69
19
0
32
53
48
79
43
24
34
40
46
22
47
48
52
30
0
25
18
18
24
12
37
40
0
87
46
22
21
17
64
39
21
48
24
23
19
0
39
31
26
18
71
22
43
46
10
25
26
73
47
60
58
69
23
24
20
39
17
27
63
45
54
34
22
29
48
25
49
34
37
0
29
33
74
38
37
47
41
24
11
22
0
11
47
59
42
22
0
22
18
25
27
35
28
17
30
30
0
37
24
53
0
20
35
74
36
21
20
48
51
19
17
16
45
9
19
30
37
41
60
81
58
0
22
52
21
25
42
25
52
52
33
39
43
0
58
41
55
32
46
52
59
41
21
62
36
58
0
48
30
0
1
45
0
5
14
7
40
37
45
47
50
38
49
7
37
48
27
45
43
70
49
59
33
2
18
47
0
27
22
38
1
43
31
32
0
29
4
28
34
60
19
20
33
30
10
2
21
17
22
67
57
22
56
19
13
60
66
42
14
50
38
63
64
78
0
69
34
21
37
0
27
8
38
62
43
0
42
67
23
59
0
22
42
45
38
31
65
62
16
0
26
57
3
11
0
38
29
49
49
43
62
36
32
29
61
0
21
36
27
3
54
41
26
23
24
71
49
65
16
82
43
52
82
60
18
46
22
23
17
54
0
37
19
3
24
34
60
18
18
62
11
20
8
17
33
25
50
24
26
29
22
39
13
22
40
37
49
44
0
52
58
41
13
58
17
20
74
58
59
39
13
61
45
22
44
21
68
20
23
34
53
49
55
22
3
46
21
23
52
49
55
0
23
29
51
71
58
22
12
55
55
59
34
43
20
28
39
10
31
28
42
23
25
47
30
44
0
12
45
31
38
65
59
50
0
63
51
7
24
0
51
42
12
41
42
32
75
7
42
22
57
39
61
25
7
29
62
7
57
40
33
0
56
45
26
67
52
40
27
50
22
12
41
19
50
22
22
18
30
22
2
0
24
71
36
38
31
54
0
48
13
60
49
37
21
60
16
11
70
2
40
0
50
50
10
0
29
26
49
2
6
27
39
47
33
24
24
33
30
71
38
0
10
23
60
19
24
36
28
39
11
17
26
0
63
20
20
28
24
41
46
19
45
22
37
70
47
32
57
20
0
48
20
0
17
35
21
47
18
46
30
40
0
62
39
46
78
9
44
36
55
46
56
21
4
19
17
37
35
42
17
19
39
46
19
0
37
11
44
47
26
44
22
42
53
17
42
62
22
25
47
22
11
20
43
42
56
20
9
67
20
54
32
53
30
23
22
28
22
23
20
33
24
42
26
59
30
41
43
13
26
58
35
17
73
20
28
54
30
21
64
0
34
49
27
20
21
45
33
47
50
23
5
25
37
44
0
49
21
44
68
19
16
10
79
24
50
23
20
35
76
64
64
58
39
56
29
48
64
67
23
57
77
28
46
65
29
57
57
40
59
22
12
43
38
21
20
28
63
48
52
47
22
54
1
0
48
37
30
18
38
62
22
19
8
20
19
32
63
41
4
0
29
52
19
26
62
47
78
48
22
22
33
57
20
69
40
26
77
0
28
29
10
56
12
86
39
6
41
14
20
19
43
18
36
29
63
36
42
43
28
34
17
34
23
31
57
19
0
10
46
34
25
34
11
5
22
67
19
26
23
0
9
30
64
35
